116612900	51537	Somalia	6	48	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116612900	69543	Republic of Yemen	15.5	47.5	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116612900	7909807	South Sudan	7.5	30	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116613150	366755	Republic of the Sudan	16	30	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116613248	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116613965	51537	Somalia	6	48	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116613965	7909807	South Sudan	7.5	30	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116613965	8220542	Somaliland	9	46	L	RGN	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116613965	8220543	Puntland	9	49	L	RGN	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116613965	99237	Republic of Iraq	33	44	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614069	1168579	Islamic Republic of Pakistan	30	70	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614069	1861060	Japan	35.68536	139.75309	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614069	203312	Democratic Republic of the Congo	-2.5	23.5	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614069	2215636	Libya	28	17	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614069	239880	Central African Republic	7	21	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614069	2440476	Republic of Niger	18	9	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614069	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614069	366755	Republic of the Sudan	16	30	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614069	51537	Somalia	6	48	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614069	69543	Republic of Yemen	15.5	47.5	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614069	7909807	South Sudan	7.5	30	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614144	1168579	Islamic Republic of Pakistan	30	70	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614144	1861060	Japan	35.68536	139.75309	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614144	203312	Democratic Republic of the Congo	-2.5	23.5	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614144	2215636	Libya	28	17	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614144	239880	Central African Republic	7	21	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614144	2440476	Republic of Niger	18	9	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614144	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614144	366755	Republic of the Sudan	16	30	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614144	51537	Somalia	6	48	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614144	69543	Republic of Yemen	15.5	47.5	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614144	7909807	South Sudan	7.5	30	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614217	1168579	Islamic Republic of Pakistan	30	70	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614217	1861060	Japan	35.68536	139.75309	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614217	203312	Democratic Republic of the Congo	-2.5	23.5	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614217	2215636	Libya	28	17	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614217	239880	Central African Republic	7	21	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614217	2440476	Republic of Niger	18	9	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614217	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614217	366755	Republic of the Sudan	16	30	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614217	51537	Somalia	6	48	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614217	69543	Republic of Yemen	15.5	47.5	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614217	7909807	South Sudan	7.5	30	A	PCLI	aiddata.org 2012 oecd	2012	SD	Ireland	DFA
116614363	2461445	Western Sahara	24.49215	-12.65625	A	TERRI	aiddata.org 2012 oecd	2012	DZ	Italy	CA
116614363	2476301	Tindouf	27.67111	-8.14743	P	PPLA	aiddata.org 2012 oecd	2012	DZ	Italy	CA
116614425	3175395	Repubblica Italiana	42.83333	12.83333	A	PCLI	aiddata.org 2012 oecd	2012	DZ	Italy	CA
116614546	3175395	Repubblica Italiana	42.83333	12.83333	A	PCLI	aiddata.org 2012 oecd	2012	AO	Italy	CA
116617876	3175395	Repubblica Italiana	42.83333	12.83333	A	PCLI	aiddata.org 2012 oecd	2012	CD	Italy	CA
116617948	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	aiddata.org 2012 oecd	2012	CD	Italy	CA
116618010	3175395	Repubblica Italiana	42.83333	12.83333	A	PCLI	aiddata.org 2012 oecd	2012	CG	Italy	CA
116618490	3175395	Repubblica Italiana	42.83333	12.83333	A	PCLI	aiddata.org 2012 oecd	2012	ER	Italy	CA
116618563	3175395	Repubblica Italiana	42.83333	12.83333	A	PCLI	aiddata.org 2012 oecd	2012	ET	Italy	CA
116618600	344979	Addis Ababa	9.02497	38.74689	P	PPLC	aiddata.org 2012 oecd	2012	ET	Italy	CA
116618737	337996	Federal Democratic Republic of Ethiopia	9	39.5	A	PCLI	aiddata.org 2012 oecd	2012	ET	Italy	CA
116622009	3175395	Repubblica Italiana	42.83333	12.83333	A	PCLI	aiddata.org 2012 oecd	2012	LY	Italy	CA
116622040	2215636	Libya	28	17	A	PCLI	aiddata.org 2012 oecd	2012	LY	Italy	CA
116622108	2215636	Libya	28	17	A	PCLI	aiddata.org 2012 oecd	2012	LY	Italy	CA
116622176	2215636	Libya	28	17	A	PCLI	aiddata.org 2012 oecd	2012	LY	Italy	CA
116622277	3175395	Repubblica Italiana	42.83333	12.83333	A	PCLI	aiddata.org 2012 oecd	2012	LY	Italy	CA
116622840	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116622840	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116622913	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116623015	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116623802	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116624118	3175395	Repubblica Italiana	42.83333	12.83333	A	PCLI	aiddata.org 2012 oecd	2012	SN	Italy	CA
116624227	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116624301	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116624331	51537	Somalia	6	48	A	PCLI	aiddata.org 2012 oecd	2012	SO	Italy	CA
116624409	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116624448	51537	Somalia	6	48	A	PCLI	aiddata.org 2012 oecd	2012	SO	Italy	CA
116624483	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116624520	51537	Somalia	6	48	A	PCLI	aiddata.org 2012 oecd	2012	SO	Italy	CA
116624666	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116624739	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116624914	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116624914	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625010	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625010	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625078	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625078	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625144	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625144	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625246	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625246	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625340	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625340	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625404	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625404	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625486	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625486	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625582	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625582	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625666	234681	Buboga	0.5	33.65	T	HLL	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625666	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625666	8260673	Eastern Region	0.96675	33.82622	A	ADM1	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625767	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116625767	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116626354	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116626531	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116626878	1036973	Republic of Mozambique	-18.25	35	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116626878	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116626878	7729892	Central America	25.32417	-99.66797	L	RGN	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627050	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627050	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627122	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627122	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627301	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627374	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627482	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627656	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627696	2463447	Dakhla	23.68477	-15.95798	P	PPL	aiddata.org 2012 oecd	2012	DZ	Italy	LA
116627801	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627801	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627909	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627909	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627909	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627982	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116627982	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628018	3351879	Republic of Angola	-12.5	18.5	A	PCLI	aiddata.org 2012 oecd	2012	AO	Italy	LA
116628082	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628082	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628082	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628157	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628230	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628230	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628338	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628338	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628411	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628411	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628511	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628593	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628689	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628689	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628773	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628773	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628773	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628881	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628881	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116628955	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629028	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629028	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629101	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629101	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629210	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629291	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629291	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629381	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629381	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629460	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629460	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629531	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629638	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629710	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629817	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629890	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629955	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116629993	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116630033	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116630073	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116630111	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116630176	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116630282	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116630356	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116630429	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116630536	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116630610	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116630716	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116630787	2145234	State of Victoria	-37	145	A	ADM1	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116630787	8828739	Parliament	-37.81125	144.97347	S	RSTN	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116631291	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116631291	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116631398	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116631398	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116631824	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116631897	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116631970	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116632151	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116632151	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116632232	226074	Republic of Uganda	1.25	32.5	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116632232	2963597	Ireland	53	-8	A	PCLI	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116632232	8693952	North Karamoja Hunting Area	3.37933	33.99152	L	RESH	aiddata.org 2012 oecd	2012	UG	Ireland	DFA
116636177	4115181	Hope	33.66706	-93.59157	P	PPLA2	aiddata.org 2012 oecd	2012	BI	Italy	LA
116636177	426700	Ruyigi	-3.47639	30.24861	P	PPLA	aiddata.org 2012 oecd	2012	BI	Italy	LA
116636177	430201	Musaga	-2.7516	29.2142	P	PPLL	aiddata.org 2012 oecd	2012	BI	Italy	LA
116636177	7303939	Bujumbura Mairie Province	-3.3802	29.3547	A	ADM1	aiddata.org 2012 oecd	2012	BI	Italy	LA
116636177	7670922	Commune of Buterere	-3.338	29.337	A	ADM2	aiddata.org 2012 oecd	2012	BI	Italy	LA
116636247	425378	Bujumbura	-3.3822	29.3644	P	PPLC	aiddata.org 2012 oecd	2012	BI	Italy	LA
116637270	2434508	Republic of Chad	15	19	A	PCLI	aiddata.org 2012 oecd	2012	TD	Italy	LA
116637730	1959180	Kawah	-6.03444	106.55306	P	PPL	aiddata.org 2012 oecd	2012	CD	Italy	LA
116638096	203312	Democratic Republic of the Congo	-2.5	23.5	A	PCLI	aiddata.org 2012 oecd	2012	CD	Italy	LA
116638096	3169070	Rome	41.89193	12.51133	P	PPLC	aiddata.org 2012 oecd	2012	CD	Italy	LA
116638168	203312	Democratic Republic of the Congo	-2.5	23.5	A	PCLI	aiddata.org 2012 oecd	2012	CD	Italy	LA
116638232	205413	South Kivu Province	-3.16667	28.25	A	ADM1	aiddata.org 2012 oecd	2012	CD	Italy	LA
116638232	206938	Province du Nord-Kivu	-0.66667	28.75	A	ADM1	aiddata.org 2012 oecd	2012	CD	Italy	LA
116638274	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	aiddata.org 2012 oecd	2012	CD	Italy	LA
116638344	203312	Democratic Republic of the Congo	-2.5	23.5	A	PCLI	aiddata.org 2012 oecd	2012	CD	Italy	LA
116638380	203312	Democratic Republic of the Congo	-2.5	23.5	A	PCLI	aiddata.org 2012 oecd	2012	CD	Italy	LA
116638451	203312	Democratic Republic of the Congo	-2.5	23.5	A	PCLI	aiddata.org 2012 oecd	2012	CD	Italy	LA
116638522	205413	South Kivu Province	-3.16667	28.25	A	ADM1	aiddata.org 2012 oecd	2012	CG	Italy	LA
116638522	215221	Parc National de Kahuzi-Biega	-2.10858	28.1851	L	PRK	aiddata.org 2012 oecd	2012	CG	Italy	LA
116638556	203312	Democratic Republic of the Congo	-2.5	23.5	A	PCLI	aiddata.org 2012 oecd	2012	CG	Italy	LA
116638556	8602841	Artemisia	-9.63314	-35.72919	P	PPLX	aiddata.org 2012 oecd	2012	CG	Italy	LA
116638626	2597325	Zanzan	8.5	-3.25	A	ADM1	aiddata.org 2012 oecd	2012	CI	Italy	LA
116638764	2596925	Offoriguié	5.88089	-4.26199	P	PPL	aiddata.org 2012 oecd	2012	CI	Italy	LA
116640022	3175395	Repubblica Italiana	42.83333	12.83333	A	PCLI	aiddata.org 2012 oecd	2012	ER	Italy	LA
116640022	343300	Asmara	15.33805	38.93184	P	PPLC	aiddata.org 2012 oecd	2012	ER	Italy	LA
116640093	3175395	Repubblica Italiana	42.83333	12.83333	A	PCLI	aiddata.org 2012 oecd	2012	ER	Italy	LA
116640093	338010	State of Eritrea	15	39	A	PCLI	aiddata.org 2012 oecd	2012	ER	Italy	LA
116640093	343300	Asmara	15.33805	38.93184	P	PPLC	aiddata.org 2012 oecd	2012	ER	Italy	LA
116640093	6255148	Europe	48.69096	9.14062	L	CONT	aiddata.org 2012 oecd	2012	ER	Italy	LA
116640165	338010	State of Eritrea	15	39	A	PCLI	aiddata.org 2012 oecd	2012	ER	Italy	LA
116640199	1633037	Palopo	-2.9925	120.19694	P	PPLA2	aiddata.org 2012 oecd	2012	ER	Italy	LA
116640199	343300	Asmara	15.33805	38.93184	P	PPLC	aiddata.org 2012 oecd	2012	ER	Italy	LA
116640417	448497	Anseba Region	16.5	37.5	A	ADM1	aiddata.org 2012 oecd	2012	ER	Italy	LA
116640526	338726	Dodola	6.98333	39.18333	P	PPL	aiddata.org 2012 oecd	2012	ET	Italy	LA
116640597	2168305	Dubbo	-32.24295	148.60484	P	PPL	aiddata.org 2012 oecd	2012	ET	Italy	LA
116640669	1450337	Kalkalah	33.36031	67.35471	P	PPL	aiddata.org 2012 oecd	2012	ET	Italy	LA
116640669	337996	Federal Democratic Republic of Ethiopia	9	39.5	A	PCLI	aiddata.org 2012 oecd	2012	ET	Italy	LA
116640705	325914	Yeka	9.38333	38.73333	P	PPL	aiddata.org 2012 oecd	2012	ET	Italy	LA
116640705	344979	Addis Ababa	9.02497	38.74689	P	PPLC	aiddata.org 2012 oecd	2012	ET	Italy	LA
116640837	336506	Gīlo	8.14065	33.19266	H	STM	aiddata.org 2012 oecd	2012	ET	Italy	LA
116640837	337405	Gambēla	8.25	34.58333	P	PPLA	aiddata.org 2012 oecd	2012	ET	Italy	LA
116640881	3353094	Siraro	-17.76667	18.41667	P	PPL	aiddata.org 2012 oecd	2012	ET	Italy	LA
116640881	444180	Amhara Region	11.5	38.5	A	ADM1	aiddata.org 2012 oecd	2012	ET	Italy	LA
116640881	639000	Ropi	68.78333	21.68333	T	MT	aiddata.org 2012 oecd	2012	ET	Italy	LA
116640881	9165721	Oromia Zone	10.66667	40	A	ADM2	aiddata.org 2012 oecd	2012	ET	Italy	LA
116640952	331180	Mekele	13.49667	39.47528	P	PPLA	aiddata.org 2012 oecd	2012	ET	Italy	LA
116641022	337996	Federal Democratic Republic of Ethiopia	9	39.5	A	PCLI	aiddata.org 2012 oecd	2012	ET	Italy	LA
116641093	3175395	Repubblica Italiana	42.83333	12.83333	A	PCLI	aiddata.org 2012 oecd	2012	ET	Italy	LA
116641093	444187	Tigray Region	14.16667	38.83333	A	ADM1	aiddata.org 2012 oecd	2012	ET	Italy	LA
116641093	7667868	Southern Tigray Zone	12.96033	39.52831	A	ADM2	aiddata.org 2012 oecd	2012	ET	Italy	LA
116641160	1626196	Sumatera Selatan	-2.75	103.83333	A	ADM1	aiddata.org 2012 oecd	2012	ET	Italy	LA
116641160	1640412	Pulau Kemaro	-2.97854	104.81763	T	ISL	aiddata.org 2012 oecd	2012	ET	Italy	LA
116641199	2963725	Hospital	52.47306	-8.43056	P	PPL	aiddata.org 2012 oecd	2012	ET	Italy	LA
116641272	333795	Jijiga	9.35	42.8	P	PPLA	aiddata.org 2012 oecd	2012	ET	Italy	LA
116641343	2058645	State of Western Australia	-25	122	A	ADM1	aiddata.org 2012 oecd	2012	ET	Italy	LA
116641343	8178092	Montessori School	-31.81222	115.8075	S	SCH	aiddata.org 2012 oecd	2012	ET	Italy	LA
116641379	1272277	Dugda	23.74516	86.17175	P	PPL	aiddata.org 2012 oecd	2012	ET	Italy	LA
116645401	1971478	Jenjen	-7.4374	112.5818	P	PPL	aiddata.org 2012 oecd	2012	ML	Italy	LA
116648652	2441434	Makalondi	12.83342	1.68614	P	PPL	aiddata.org 2012 oecd	2012	NE	Italy	LA
