id	geonames_id	name	lat	lng	featureClass	featureCode	is_mention	is_focus	focus_level	focus_score
80528	51537	Somalia	6	48	A	PCLI	1	0	NA	NA
8268	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	1
8268	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
84288	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	3
84288	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
39675	2372532	Gabú	12.28	-14.22222	P	PPLA	0	1	cities	"1"""
39675	2372532	Gabú	12.28	-14.22222	P	PPLA	1	0	NA	NA
20512	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	1
20512	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
35023	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	6
35023	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
94633	232422	Kampala	0.31628	32.58219	P	PPLC	0	1	cities	"3"""
94633	232422	Kampala	0.31628	32.58219	P	PPLC	1	0	NA	NA
97070	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	2
97070	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
37623	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	0	1	countries	2
37623	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	1	0	NA	NA
4172	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	2
4172	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
90115	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	2
90115	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
89967	373303	Juba	4.85165	31.58247	P	PPLC	0	1	cities	"1"""
89967	373303	Juba	4.85165	31.58247	P	PPLC	1	0	NA	NA
96209	179068	"Trans Nzoia"	1.045	34.979	A	ADM1	0	1	states	"4"""
96209	193859	"Karamoja Farm"	1.01255	34.86751	S	FRM	1	0	NA	NA
33694	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	1
33694	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
67232	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	1
67232	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
32996	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	1
32996	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
44843	2274895	Monrovia	6.30054	-10.7969	P	PPLC	0	1	cities	"4"""
44843	2274895	Monrovia	6.30054	-10.7969	P	PPLC	1	0	NA	NA
27731	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
27731	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
29924	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
29924	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
51336	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	2
51336	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
62332	2963597	Ireland	53	-8	A	PCLI	0	1	countries	3
62332	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
23131	876640	Calunda	-12.11667	23.46667	P	PPL	0	1	cities	"3"""
23131	876640	Calunda	-12.11667	23.46667	P	PPL	1	0	NA	NA
74915	2246412	Saloum	13.83333	-16.75	H	STM	1	0	NA	NA
74915	2251910	Fatick	14.28333	-16.5	A	ADM1	0	1	states	"1"""
74915	3110986	Salou	41.07663	1.14163	P	PPL	0	1	cities	"1"""
74915	3110986	Salou	41.07663	1.14163	P	PPL	1	0	NA	NA
26688	338010	"State of Eritrea"	15	39	A	PCLI	0	1	countries	2
26688	338010	"State of Eritrea"	15	39	A	PCLI	1	0	NA	NA
64986	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	1
64986	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
4578	2239862	Malanje	-9.54015	16.34096	P	PPLA	0	1	cities	"1"""
4578	2239862	Malanje	-9.54015	16.34096	P	PPLA	1	0	NA	NA
33194	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	3
33194	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
49759	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	1
49759	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
77466	738926	Tekirdağ	41	27.5	A	ADM1	0	1	states	"1"""
77466	750302	"Bulgur Deresi"	40.7	27.08333	H	STM	1	0	NA	NA
67621	2847618	Rheinland-Pfalz	49.66667	7.5	A	ADM1	0	1	states	"1"""
67621	2847618	Rheinland-Pfalz	49.66667	7.5	A	ADM1	1	0	NA	NA
67621	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	"1"""
67621	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
473	2589581	"People’s Democratic Republic of Algeria"	28	3	A	PCLI	0	1	countries	2
473	2589581	"People’s Democratic Republic of Algeria"	28	3	A	PCLI	1	0	NA	NA
69410	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	3
69410	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
7791	423328	Bururi	-3.94877	29.62438	P	PPLA	0	1	cities	"5"""
7791	423328	Bururi	-3.94877	29.62438	P	PPLA	1	0	NA	NA
8382	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
8382	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
69868	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	2
69868	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
10385	5376358	Needles	34.84806	-114.61413	P	PPL	0	1	cities	"2"""
10385	5376358	Needles	34.84806	-114.61413	P	PPL	1	0	NA	NA
44754	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
44754	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
37938	2963597	Ireland	53	-8	A	PCLI	0	1	countries	1
37938	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
36846	2420477	"Republic of Guinea"	10.83333	-10.66667	A	PCLI	0	1	countries	"1"""
36846	2420477	"Republic of Guinea"	10.83333	-10.66667	A	PCLI	1	0	NA	NA
36846	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
36846	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
46622	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	0	1	countries	2
46622	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	1	0	NA	NA
88766	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	1
88766	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
9479	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	1
9479	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
83162	5023853	Darfur	44.05135	-94.83804	P	PPL	0	1	cities	"1"""
83162	5023853	Darfur	44.05135	-94.83804	P	PPL	1	0	NA	NA
70117	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	3
70117	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
4272	4460162	"Chapel Hill"	35.9132	-79.05584	P	PPL	0	1	cities	"1"""
4272	4460162	"Chapel Hill"	35.9132	-79.05584	P	PPL	1	0	NA	NA
1273	2464461	"Republic of Tunisia"	34	9	A	PCLI	1	0	NA	NA
1273	2507480	Algiers	36.7525	3.04197	P	PPLC	0	1	cities	"1"""
1273	2507480	Algiers	36.7525	3.04197	P	PPLC	1	0	NA	NA
91194	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
91194	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
45379	2274895	Monrovia	6.30054	-10.7969	P	PPLC	0	1	cities	"3"""
45379	2274895	Monrovia	6.30054	-10.7969	P	PPLC	1	0	NA	NA
66656	202061	Kigali	-1.94995	30.05885	P	PPLC	0	1	cities	"1"""
66656	202061	Kigali	-1.94995	30.05885	P	PPLC	1	0	NA	NA
72930	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	2
72930	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
17156	922704	Lubumbashi	-11.66089	27.47938	P	PPLA	0	1	cities	"1"""
17156	922704	Lubumbashi	-11.66089	27.47938	P	PPLA	1	0	NA	NA
87686	5023853	Darfur	44.05135	-94.83804	P	PPL	0	1	cities	"1"""
87686	5023853	Darfur	44.05135	-94.83804	P	PPL	1	0	NA	NA
6677	2240449	Luanda	-8.83682	13.23432	P	PPLC	0	1	cities	"2"""
6677	2240449	Luanda	-8.83682	13.23432	P	PPLC	1	0	NA	NA
26556	2077456	"Commonwealth of Australia"	-25	135	A	PCLI	0	1	countries	2
26556	2077456	"Commonwealth of Australia"	-25	135	A	PCLI	1	0	NA	NA
84942	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	2
84942	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
45179	2277060	Gbarnga	6.99556	-9.47222	P	PPLA	0	1	cities	"3"""
45179	2277060	Gbarnga	6.99556	-9.47222	P	PPLA	1	0	NA	NA
41847	2658434	"Swiss Confederation"	47.00016	8.01427	A	PCLI	0	1	countries	1
41847	2658434	"Swiss Confederation"	47.00016	8.01427	A	PCLI	1	0	NA	NA
19239	211449	Lomako	0.86112	20.69828	H	STM	1	0	NA	NA
19239	216661	"Province de l’Équateur"	1	20.5	A	ADM1	0	1	states	"1"""
21809	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	1
21809	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
87468	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	2
87468	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
87468	7909807	"South Sudan"	7.5	30	A	PCLI	1	0	NA	NA
51978	2750405	"Kingdom of the Netherlands"	52.25	5.75	A	PCLI	0	1	countries	1
51978	2750405	"Kingdom of the Netherlands"	52.25	5.75	A	PCLI	1	0	NA	NA
32210	8315189	Pawe	-8.1841	111.6764	P	PPL	0	1	cities	"1"""
32210	8315189	Pawe	-8.1841	111.6764	P	PPL	1	0	NA	NA
49797	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	2
49797	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
81187	2635167	"United Kingdom of Great Britain and Northern Ireland"	54.75844	-2.69531	A	PCLI	1	0	NA	NA
81187	2963597	Ireland	53	-8	A	PCLI	0	1	countries	2
81187	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
30445	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
30445	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
16358	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	0	1	cities	"2"""
16358	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	1	0	NA	NA
75864	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	1
75864	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
30233	444185	"Oromiya Region"	8	39	A	ADM1	0	1	states	"1"""
30233	444185	"Oromiya Region"	8	39	A	ADM1	1	0	NA	NA
5528	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	1
5528	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
54090	2378080	"Islamic Republic of Mauritania"	20.25	-10.5	A	PCLI	0	1	countries	"1"""
54090	2378080	"Islamic Republic of Mauritania"	20.25	-10.5	A	PCLI	1	0	NA	NA
54090	314903	Foça	38.6703	26.75656	P	PPLA2	0	1	cities	"1"""
54090	314903	Foça	38.6703	26.75656	P	PPLA2	1	0	NA	NA
55424	1051663	"Cahora Bassa"	-15.56667	32.83333	P	PPL	0	1	cities	"1"""
55424	1051663	"Cahora Bassa"	-15.56667	32.83333	P	PPL	1	0	NA	NA
92920	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	3
92920	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
92920	3144096	"Kingdom of Norway"	62	10	A	PCLI	1	0	NA	NA
96297	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	3
96297	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
95792	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
95792	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
93635	2963597	Ireland	53	-8	A	PCLI	0	1	countries	2
93635	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
55397	1036973	"Republic of Mozambique"	-18.25	35	A	PCLI	0	1	countries	1
55397	1036973	"Republic of Mozambique"	-18.25	35	A	PCLI	1	0	NA	NA
9336	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	1
9336	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
86322	2963597	Ireland	53	-8	A	PCLI	0	1	countries	2
86322	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
88106	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	1
88106	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
44035	285570	"State of Kuwait"	29.5	47.75	A	PCLI	1	0	NA	NA
44035	7522153	"Likalaneng Community"	-29.4652	28.0979	A	ADM3	1	0	NA	NA
44035	931963	"Thaba Tseka"	-29.58333	28.55	T	MT	1	0	NA	NA
44035	932011	Thaba-Tseka	-29.56667	28.6	A	ADM1	0	1	states	"1"""
81825	51537	Somalia	6	48	A	PCLI	0	1	countries	1
81825	51537	Somalia	6	48	A	PCLI	1	0	NA	NA
85821	3144096	"Kingdom of Norway"	62	10	A	PCLI	0	1	countries	1
85821	3144096	"Kingdom of Norway"	62	10	A	PCLI	1	0	NA	NA
87558	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	1
87558	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
96409	179068	"Trans Nzoia"	1.045	34.979	A	ADM1	0	1	states	"2"""
96409	193859	"Karamoja Farm"	1.01255	34.86751	S	FRM	1	0	NA	NA
1384	3128026	Bilbao	43.26271	-2.92528	P	PPLA2	0	1	cities	"1"""
1384	3128026	Bilbao	43.26271	-2.92528	P	PPLA2	1	0	NA	NA
87478	192950	"Republic of Kenya"	1	38	A	PCLI	1	0	NA	NA
87478	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
87478	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	2
87478	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
51948	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	2
51948	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
14739	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
14739	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
78261	2963597	Ireland	53	-8	A	PCLI	0	1	countries	2
78261	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
85564	365763	Tonj	7.27369	28.68223	P	PPL	0	1	cities	"3"""
85564	365763	Tonj	7.27369	28.68223	P	PPL	1	0	NA	NA
85564	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
64885	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	1
64885	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
30610	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
30610	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
93143	226234	Soroti	1.71464	33.61113	P	PPLA2	0	1	cities	"1"""
93143	226234	Soroti	1.71464	33.61113	P	PPLA2	1	0	NA	NA
93143	227904	Nebbi	2.47826	31.08893	P	PPLA2	0	1	cities	"1"""
93143	227904	Nebbi	2.47826	31.08893	P	PPLA2	1	0	NA	NA
93143	235039	Arua	3.02013	30.91105	P	PPLA2	0	1	cities	"1"""
93143	235039	Arua	3.02013	30.91105	P	PPLA2	1	0	NA	NA
53700	2378080	"Islamic Republic of Mauritania"	20.25	-10.5	A	PCLI	0	1	countries	3
53700	2378080	"Islamic Republic of Mauritania"	20.25	-10.5	A	PCLI	1	0	NA	NA
48190	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	2
48190	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
34953	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	3
34953	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
96798	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
96798	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
67885	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	2
67885	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
97061	232656	Kakira	1.15	32.45	P	PPL	0	1	cities	"1"""
97061	232656	Kakira	1.15	32.45	P	PPL	1	0	NA	NA
97061	2758401	Breda	51.58656	4.77596	P	PPL	0	1	cities	"1"""
97061	2758401	Breda	51.58656	4.77596	P	PPL	1	0	NA	NA
16998	2314705	Kikwit	-5.04098	18.81619	P	PPL	0	1	cities	"2"""
16998	2314705	Kikwit	-5.04098	18.81619	P	PPL	1	0	NA	NA
11487	6251999	Canada	60.10867	-113.64258	A	PCLI	0	1	countries	1
11487	6251999	Canada	60.10867	-113.64258	A	PCLI	1	0	NA	NA
94879	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
94879	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
12967	2434508	"Republic of Chad"	15	19	A	PCLI	0	1	countries	3
12967	2434508	"Republic of Chad"	15	19	A	PCLI	1	0	NA	NA
12967	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
77542	160263	"Dar es Salaam"	-6.82349	39.26951	P	PPLA	0	1	cities	"1"""
77542	160263	"Dar es Salaam"	-6.82349	39.26951	P	PPLA	1	0	NA	NA
77542	6255146	Africa	7.1881	21.09375	L	CONT	1	0	NA	NA
46586	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	0	1	countries	1
46586	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	1	0	NA	NA
61032	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	0	1	countries	5
61032	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	1	0	NA	NA
9196	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	1
9196	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
63191	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	0	1	countries	2
63191	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	1	0	NA	NA
25608	338010	"State of Eritrea"	15	39	A	PCLI	0	1	countries	1
25608	338010	"State of Eritrea"	15	39	A	PCLI	1	0	NA	NA
96287	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	3
96287	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
88216	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	1
88216	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
69854	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	1
69854	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
3975	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	1
3975	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
17499	216281	Goma	-1.67409	29.22845	P	PPLA	0	1	cities	"1"""
17499	216281	Goma	-1.67409	29.22845	P	PPLA	1	0	NA	NA
94610	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
94610	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
64189	6251999	Canada	60.10867	-113.64258	A	PCLI	0	1	countries	2
64189	6251999	Canada	60.10867	-113.64258	A	PCLI	1	0	NA	NA
85256	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	3
85256	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
64502	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	0	1	countries	1
64502	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	1	0	NA	NA
64502	3175395	"Repubblica Italiana"	42.83333	12.83333	A	PCLI	0	1	countries	"1"""
64502	3175395	"Repubblica Italiana"	42.83333	12.83333	A	PCLI	1	0	NA	NA
94493	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
94493	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
91548	179068	"Trans Nzoia"	1.045	34.979	A	ADM1	0	1	states	"2"""
91548	193859	"Karamoja Farm"	1.01255	34.86751	S	FRM	1	0	NA	NA
3829	3348313	Huambo	-12.77611	15.73917	P	PPLA	0	1	cities	"1"""
3829	3348313	Huambo	-12.77611	15.73917	P	PPLA	1	0	NA	NA
4446	3348313	Huambo	-12.77611	15.73917	P	PPLA	0	1	cities	"1"""
4446	3348313	Huambo	-12.77611	15.73917	P	PPLA	1	0	NA	NA
53077	2376193	Tidjikja	18.55644	-11.42715	P	PPLA	0	1	cities	"1"""
53077	2376193	Tidjikja	18.55644	-11.42715	P	PPLA	1	0	NA	NA
53077	2508813	Adrar	27.87429	-0.29388	P	PPLA	0	1	cities	"1"""
53077	2508813	Adrar	27.87429	-0.29388	P	PPLA	1	0	NA	NA
35567	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
35567	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
38222	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	0	1	countries	"1"""
38222	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	1	0	NA	NA
38222	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	0	1	countries	1
38222	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	1	0	NA	NA
90479	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	3
90479	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
8795	149590	"United Republic of Tanzania"	-6	35	A	PCLI	1	0	NA	NA
8795	422232	Makamba	-4.1348	29.804	P	PPLA	0	1	cities	"1"""
8795	422232	Makamba	-4.1348	29.804	P	PPLA	1	0	NA	NA
8795	431748	Muyinga	-2.8451	30.3414	P	PPLA	0	1	cities	"1"""
8795	431748	Muyinga	-2.8451	30.3414	P	PPLA	1	0	NA	NA
8795	433635	Rutana	-3.9279	29.992	P	PPLA	0	1	cities	"1"""
8795	433635	Rutana	-3.9279	29.992	P	PPLA	1	0	NA	NA
87829	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
87829	7909807	"South Sudan"	7.5	30	A	PCLI	0	1	countries	2
87829	7909807	"South Sudan"	7.5	30	A	PCLI	1	0	NA	NA
2178	2589581	"People’s Democratic Republic of Algeria"	28	3	A	PCLI	0	1	countries	8
2178	2589581	"People’s Democratic Republic of Algeria"	28	3	A	PCLI	1	0	NA	NA
2178	6094817	Ottawa	45.41117	-75.69812	P	PPLC	0	1	cities	"1"""
2178	6094817	Ottawa	45.41117	-75.69812	P	PPLC	1	0	NA	NA
61222	2347470	Bauchi	10.31344	9.84327	P	PPLA	0	1	cities	"2"""
61222	2347470	Bauchi	10.31344	9.84327	P	PPLA	1	0	NA	NA
77530	2409829	Bumbuna	9.04466	-11.74576	P	PPL	0	1	cities	"2"""
77530	2409829	Bumbuna	9.04466	-11.74576	P	PPL	1	0	NA	NA
39824	2264397	"Portuguese Republic"	39.6945	-8.13057	A	PCLI	0	1	countries	1
39824	2264397	"Portuguese Republic"	39.6945	-8.13057	A	PCLI	1	0	NA	NA
95431	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	3
95431	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
53164	2377457	Nouâdhibou	20.93098	-17.03465	P	PPLA	0	1	cities	"1"""
53164	2377457	Nouâdhibou	20.93098	-17.03465	P	PPLA	1	0	NA	NA
85574	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	1
85574	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
9323	425378	Bujumbura	-3.3822	29.3644	P	PPLC	0	1	cities	"1"""
9323	425378	Bujumbura	-3.3822	29.3644	P	PPLC	1	0	NA	NA
9323	928651	Karusi	-13.65	33.95	P	PPL	0	1	cities	"1"""
9323	928651	Karusi	-13.65	33.95	P	PPL	1	0	NA	NA
4170	2240449	Luanda	-8.83682	13.23432	P	PPLC	0	1	cities	"2"""
4170	2240449	Luanda	-8.83682	13.23432	P	PPLC	1	0	NA	NA
4170	2243598	"Bengo Province"	-8.97504	13.82743	A	ADM1	0	1	states	"2"""
4170	2243598	"Bengo Province"	-8.97504	13.82743	A	ADM1	1	0	NA	NA
31652	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	1
31652	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
64220	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	0	1	countries	4
64220	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	1	0	NA	NA
3923	2240449	Luanda	-8.83682	13.23432	P	PPLC	0	1	cities	"2"""
3923	2240449	Luanda	-8.83682	13.23432	P	PPLC	1	0	NA	NA
81802	51537	Somalia	6	48	A	PCLI	0	1	countries	2
81802	51537	Somalia	6	48	A	PCLI	1	0	NA	NA
75594	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	1
75594	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
49038	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	1
49038	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
53853	1024552	Xai-Xai	-25.05194	33.64417	P	PPLA	0	1	cities	"1"""
53853	1024552	Xai-Xai	-25.05194	33.64417	P	PPLA	1	0	NA	NA
53853	1643084	"Republic of Indonesia"	-5	120	A	PCLI	1	0	NA	NA
53853	179744	"Sumba Island"	0.10335	33.91347	T	ISL	1	0	NA	NA
53853	2103350	"Solomon Islands"	-8	159	A	PCLI	1	0	NA	NA
53853	2108831	"Guadalcanal Province"	-9.63333	160.2	A	ADM1	1	0	NA	NA
53853	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
53853	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
53853	448240	Kilak	2.84107	32.17612	P	PPL	0	1	cities	"1"""
53853	448240	Kilak	2.84107	32.17612	P	PPL	1	0	NA	NA
